acquisitions_id,acquired_company,acquiring_company,year_of_acquisition_announcement,price,price_disclosed,status,terms,country_hq,country_hq_bidder,city_hq,city_hq_bidder,target_main_category,bidder_main_category,market_categories,market_categories_bidder,target_age_at_acquisition,bidder_age_at_acquisition,cross_border,same_country,target_has_category,number_of_acquisitions,number_of_employees,total_funding_usd,cluster
Google acquired Zingku in 2007,Zingku,Google,2007,Undisclosed amount,0,Undisclosed,Cash,,United States,,Mountain View,Curated Web,Software,Curated Web,"Software, Video Streaming, Email, Search, Information Technology, Blogging Platforms",2.0,9.0,0,0,1,161.0,52069.0,25100000.0,0
Google acquired ZipDash in 2004,ZipDash,Google,2004,Undisclosed amount,0,Undisclosed,Cash,,United States,,Mountain View,Unknown,Software,,"Software, Video Streaming, Email, Search, Information Technology, Blogging Platforms",,6.0,0,0,0,161.0,52069.0,25100000.0,3
Google acquired zynamics in 2011,zynamics,Google,2011,Undisclosed amount,0,Undisclosed,Undisclosed,Germany,United States,Bochum,Mountain View,Security,Software,Security,"Software, Video Streaming, Email, Search, Information Technology, Blogging Platforms",7.0,13.0,1,0,1,161.0,52069.0,25100000.0,0
Google acquired Zync Render in 2014,Zync Render,Google,2014,Undisclosed amount,0,Pending,Undisclosed,United States,United States,Boston,Mountain View,Digital Media,Software,Digital Media,"Software, Video Streaming, Email, Search, Information Technology, Blogging Platforms",,16.0,0,1,1,161.0,52069.0,25100000.0,0
Gores Technology Group acquired VeriFone in 2001,VeriFone,Gores Technology Group,2001,Undisclosed amount,0,Undisclosed,Undisclosed,,,,,Unknown,Unknown,,,,,0,0,0,,,,3
Hellman & Friedman acquired DoubleClick in 2005,DoubleClick,Hellman & Friedman,2005,"$1,100,000,000",1,Undisclosed,Cash,,,,,Unknown,Unknown,,,,,0,0,0,,,,3
HERE acquired Medio in 2014,Medio,HERE,2014,Undisclosed amount,0,Complete,Undisclosed,,,,,Unknown,Unknown,,,,,0,0,0,,,,3
HP acquired 3Com in 2009,3Com,HP,2009,"$2,700,000,000",1,Undisclosed,Cash,United States,United States,Marlborough,Palo Alto,Curated Web,Curated Web,Curated Web,"Curated Web, Information Technology",29.0,70.0,0,1,1,88.0,317500.0,0.0,0
HP acquired 3PAR in 2010,3PAR,HP,2010,"$2,400,000,000",1,Undisclosed,Undisclosed,United States,United States,Fremont,Palo Alto,Software,Curated Web,"Software, Services, Cloud Data Services","Curated Web, Information Technology",11.0,71.0,0,1,1,88.0,317500.0,0.0,0
HP acquired ABB CADE in 1991,ABB CADE,HP,1991,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,52.0,0,0,0,88.0,317500.0,0.0,3
HP acquired Apollo Computer in 1989,Apollo Computer,HP,1989,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Chelmsford,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,50.0,0,1,0,88.0,317500.0,0.0,3
HP acquired AppIQ in 2005,AppIQ,HP,2005,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Burlington,Palo Alto,Software,Curated Web,Software,"Curated Web, Information Technology",4.0,66.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Applied Optoelectronic Tech in 1991,Applied Optoelectronic Tech,HP,1991,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,52.0,0,0,0,88.0,317500.0,0.0,3
HP acquired ArcSight in 2010,ArcSight,HP,2010,"$1,500,000,000",1,Undisclosed,Undisclosed,United States,United States,Palo Alto,Palo Alto,Security,Curated Web,Security,"Curated Web, Information Technology",10.0,71.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Arteis in 2007,Arteis,HP,2007,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,American Fork,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",6.0,68.0,0,1,0,88.0,317500.0,0.0,3
HP acquired Artivision Technologies in 2001,Artivision Technologies,HP,2001,Undisclosed amount,0,Undisclosed,Undisclosed,Singapore,United States,Singapore,Palo Alto,Monetization,Curated Web,"Monetization, Advertising, Video","Curated Web, Information Technology",,62.0,1,0,1,88.0,317500.0,0.0,3
HP acquired Atos Origin Middle East group in 2007,Atos Origin Middle East group,HP,2007,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,68.0,0,0,0,88.0,317500.0,0.0,3
HP acquired Autonomy Corporation in 2011,Autonomy Corporation,HP,2011,"$10,200,000,000",1,Undisclosed,Cash,United States,United States,San Francisco,Palo Alto,Software,Curated Web,Software,"Curated Web, Information Technology",15.0,72.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Avantek in 1991,Avantek,HP,1991,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Santa Clara,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,52.0,0,1,0,88.0,317500.0,0.0,3
HP acquired Bitfone Corporation in 2006,Bitfone Corporation,HP,2006,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Palo Alto,Palo Alto,Mobile,Curated Web,Mobile,"Curated Web, Information Technology",6.0,67.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Bluestone Software in 2001,Bluestone Software,HP,2001,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Philadelphia,Palo Alto,Software,Curated Web,Software,"Curated Web, Information Technology",,62.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Bristol Technology in 2007,Bristol Technology,HP,2007,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Danbury,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",16.0,68.0,0,1,0,88.0,317500.0,0.0,3
HP acquired BT & D Technologies in 1993,BT & D Technologies,HP,1993,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,54.0,0,0,0,88.0,317500.0,0.0,3
HP acquired CaLan in 1995,CaLan,HP,1995,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,56.0,0,0,0,88.0,317500.0,0.0,3
HP acquired CEC Europe Service Management in 2004,CEC Europe Service Management,HP,2004,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,65.0,0,0,0,88.0,317500.0,0.0,3
HP acquired CGNZ in 2005,CGNZ,HP,2005,Undisclosed amount,0,Undisclosed,Undisclosed,New Zealand,United States,Auckland,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",3.0,66.0,1,0,0,88.0,317500.0,0.0,3
HP acquired Colorado Memory Systems in 1994,Colorado Memory Systems,HP,1994,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Loveland,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",22.0,55.0,0,1,0,88.0,317500.0,0.0,3
HP acquired Colubris Networks in 2008,Colubris Networks,HP,2008,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Waltham,Palo Alto,Web Hosting,Curated Web,Web Hosting,"Curated Web, Information Technology",8.0,69.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Compaq in 2001,Compaq,HP,2001,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Palo Alto,Palo Alto,Hardware + Software,Curated Web,Hardware + Software,"Curated Web, Information Technology",,62.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Consera Software in 2004,Consera Software,HP,2004,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Bellevue,Palo Alto,Software,Curated Web,Software,"Curated Web, Information Technology",2.0,65.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Convex Computer in 1995,Convex Computer,HP,1995,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Richardson,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",13.0,56.0,0,1,0,88.0,317500.0,0.0,3
HP acquired Dazel in 1999,Dazel,HP,1999,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,60.0,0,0,0,88.0,317500.0,0.0,3
HP acquired Division in 1996,Division,HP,1996,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,57.0,0,0,0,88.0,317500.0,0.0,3
HP acquired EDS in 2008,EDS,HP,2008,"$13,900,000,000",1,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,69.0,0,0,0,88.0,317500.0,0.0,3
HP acquired EEsof in 1993,EEsof,HP,1993,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,54.0,0,0,0,88.0,317500.0,0.0,3
HP acquired ElseWare in 1995,ElseWare,HP,1995,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,56.0,0,0,0,88.0,317500.0,0.0,3
HP acquired Eon Systems in 1989,Eon Systems,HP,1989,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,50.0,0,0,0,88.0,317500.0,0.0,3
HP acquired Eucalyptus Systems in 2014,Eucalyptus Systems,HP,2014,"$11,000,000,000",1,Complete,Undisclosed,United States,United States,Goleta,Palo Alto,Infrastructure,Curated Web,"Infrastructure, Cloud Management, Cloud Computing, Open Source, Enterprise Software","Curated Web, Information Technology",5.0,75.0,0,1,1,88.0,317500.0,0.0,0
HP acquired ExcellerateHRO in 2009,ExcellerateHRO,HP,2009,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Enterprise Software,Curated Web,Enterprise Software,"Curated Web, Information Technology",,70.0,0,0,1,88.0,317500.0,0.0,2
HP acquired Exstream Software in 2008,Exstream Software,HP,2008,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Lexington,Palo Alto,Software,Curated Web,Software,"Curated Web, Information Technology",10.0,69.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Extreme Logic in 2003,Extreme Logic,HP,2003,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Atlanta,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",10.0,64.0,0,1,0,88.0,317500.0,0.0,3
HP acquired EYP Mission Critical Facilities in 2007,EYP Mission Critical Facilities,HP,2007,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,New York City,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",10.0,68.0,0,1,0,88.0,317500.0,0.0,3
HP acquired Fortify Software in 2010,Fortify Software,HP,2010,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,San Mateo,Palo Alto,Software,Curated Web,Software,"Curated Web, Information Technology",8.0,71.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Four Pi Systems in 1993,Four Pi Systems,HP,1993,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,54.0,0,0,0,88.0,317500.0,0.0,3
HP acquired Heartstream in 1998,Heartstream,HP,1998,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Seattle,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,59.0,0,1,0,88.0,317500.0,0.0,3
HP acquired Hiflex Software in 2011,Hiflex Software,HP,2011,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,72.0,0,0,0,88.0,317500.0,0.0,3
HP acquired IBRIX in 2009,IBRIX,HP,2009,Undisclosed amount,0,Undisclosed,Cash,United States,United States,Billerica,Palo Alto,Software,Curated Web,Software,"Curated Web, Information Technology",9.0,70.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Knightsbridge Solutions in 2006,Knightsbridge Solutions,HP,2006,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Chicago,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",12.0,67.0,0,1,0,88.0,317500.0,0.0,3
HP acquired Lefthand Networks in 2008,Lefthand Networks,HP,2008,"$360,000,000",1,Undisclosed,Cash,United States,United States,Boulder,Palo Alto,Software,Curated Web,Software,"Curated Web, Information Technology",,69.0,0,1,1,88.0,317500.0,0.0,0
HP acquired MacDermid ColorSpan in 2007,MacDermid ColorSpan,HP,2007,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Minnetonka,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",22.0,68.0,0,1,0,88.0,317500.0,0.0,3
HP acquired Melodeo in 2010,Melodeo,HP,2010,"$30,000,000",1,Undisclosed,Undisclosed,United States,United States,Seattle,Palo Alto,Music,Curated Web,Music,"Curated Web, Information Technology",,71.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Mercury Interactive in 2006,Mercury Interactive,HP,2006,"$4,500,000,000",1,Undisclosed,Undisclosed,United States,United States,Mountain View,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",17.0,67.0,0,1,0,88.0,317500.0,0.0,3
HP acquired Metrix Network Systems in 1993,Metrix Network Systems,HP,1993,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,54.0,0,0,0,88.0,317500.0,0.0,3
HP acquired Neoware in 2007,Neoware,HP,2007,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,King Of Prussia,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",15.0,68.0,0,1,0,88.0,317500.0,0.0,3
HP acquired Novadigm in 2004,Novadigm,HP,2004,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Mahwah,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",12.0,65.0,0,1,0,88.0,317500.0,0.0,3
HP acquired NUR Macroprinters in 2007,NUR Macroprinters,HP,2007,Undisclosed amount,0,Undisclosed,Undisclosed,Israel,United States,Lod,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",20.0,68.0,1,0,0,88.0,317500.0,0.0,3
HP acquired Open Skies in 1998,Open Skies,HP,1998,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,59.0,0,0,0,88.0,317500.0,0.0,3
HP acquired Opsware in 2007,Opsware,HP,2007,"$1,600,000,000",1,Undisclosed,Cash,United States,United States,Sunnyvale,Palo Alto,Software,Curated Web,Software,"Curated Web, Information Technology",8.0,68.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Optimization Systems in 1997,Optimization Systems,HP,1997,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,58.0,0,0,0,88.0,317500.0,0.0,3
HP acquired OuterBay Technologies in 2006,OuterBay Technologies,HP,2006,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Cupertino,Palo Alto,Software,Curated Web,Software,"Curated Web, Information Technology",9.0,67.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Palm in 2010,Palm,HP,2010,"$1,200,000,000",1,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,71.0,0,0,0,88.0,317500.0,0.0,3
HP acquired Peregrine Systems in 2005,Peregrine Systems,HP,2005,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Minneapolis,Palo Alto,Transportation,Curated Web,"Transportation, Software","Curated Web, Information Technology",24.0,66.0,0,1,1,88.0,317500.0,0.0,0
HP acquired Persist Technologies in 2003,Persist Technologies,HP,2003,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,64.0,0,0,0,88.0,317500.0,0.0,3
HP acquired PipeBeach in 2003,PipeBeach,HP,2003,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,64.0,0,0,0,88.0,317500.0,0.0,3
HP acquired PIXACO in 2005,PIXACO,HP,2005,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,Palo Alto,Unknown,Curated Web,,"Curated Web, Information Technology",,66.0,0,0,0,88.0,317500.0,0.0,3
HP acquired PolyServe in 2007,PolyServe,HP,2007,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Beaverton,Palo Alto,Software,Curated Web,Software,"Curated Web, Information Technology",8.0,68.0,0,1,1,88.0,317500.0,0.0,0
